"id","journal_id.id","partner_id/id","period_id.id","date","name","state"
"FAA22044",105,"C24033",4,2011/04/29,"FAA22044","posted"
"FAT11555",105,"C53010",4,2011/04/29,"FAT11555","posted"
"FAA23283",105,"C22172",5,2011/05/14,"FAA23283","posted"
"FAA22064",105,"C22908",4,2011/04/30,"FAA22064","posted"
"FAA22065",105,"C22903",4,2011/04/30,"FAA22065","posted"
"FAT11574",105,"C53024",4,2011/04/30,"FAT11574","posted"
"FAA22066",105,"C22907",4,2011/04/30,"FAA22066","posted"
"FAA22068",105,"C22901",4,2011/04/30,"FAA22068","posted"
"FAA22067",105,"C22907",4,2011/04/30,"FAA22067","posted"
"FAA22070",105,"C22907",4,2011/04/30,"FAA22070","posted"
"FAA22071",105,"C22907",4,2011/04/30,"FAA22071","posted"
"FAA22069",105,"C22903",4,2011/04/30,"FAA22069","posted"
"FAA22072",105,"C22896",4,2011/04/30,"FAA22072","posted"
"FAT11573",105,"C53901",4,2011/04/30,"FAT11573","posted"
"FAA22100",105,"C22896",4,2011/04/30,"FAA22100","posted"
"FAA22076",105,"C24902",4,2011/04/30,"FAA22076","posted"
"FAA22081",105,"C22903",4,2011/04/30,"FAA22081","posted"
"FAA22077",105,"C24017",4,2011/04/30,"FAA22077","posted"
"FAA22078",105,"C22907",4,2011/04/30,"FAA22078","posted"
"FAA22104",105,"C95003",4,2011/04/30,"FAA22104","posted"
"FAT11575",105,"C53134",4,2011/04/30,"FAT11575","posted"
"FAA22103",105,"C95003",4,2011/04/30,"FAA22103","posted"
"FAA22079",105,"C22912",4,2011/04/30,"FAA22079","posted"
"FAT11576",105,"C53024",4,2011/04/30,"FAT11576","posted"
"FAA22156",105,"C22278",5,2011/05/02,"FAA22156","posted"
"FAT11529",105,"C53102",4,2011/04/29,"FAT11529","posted"
"FAA22008",105,"C22682",4,2011/04/29,"FAA22008","posted"
"FAA22011",105,"C22901",4,2011/04/29,"FAA22011","posted"
"FAA22009",105,"C24094",4,2011/04/29,"FAA22009","posted"
"FAT11530",105,"C53020",4,2011/04/29,"FAT11530","posted"
"FAA22007",105,"C22903",4,2011/04/29,"FAA22007","posted"
"FAA22181",105,"C22903",5,2011/05/02,"FAA22181","posted"
"FAA22015",105,"C22912",4,2011/04/29,"FAA22015","posted"
"FAA22010",105,"C22909",4,2011/04/29,"FAA22010","posted"
"FAA22012",105,"C22907",4,2011/04/29,"FAA22012","posted"
"FAA22013",105,"C22903",4,2011/04/29,"FAA22013","posted"
"FAA22014",105,"C22907",4,2011/04/29,"FAA22014","posted"
"FAA22018",105,"C22528",4,2011/04/29,"FAA22018","posted"
"FAA22019",105,"C22528",4,2011/04/29,"FAA22019","posted"
"FAA22264",105,"C22908",5,2011/05/03,"FAA22264","posted"
"FAA22016",105,"C24902",4,2011/04/29,"FAA22016","posted"
"FAA22080",105,"C22986",4,2011/04/30,"FAA22080","posted"
"FRA01723",105,"C22970",4,2011/04/30,"FRA01723","posted"
"FAA22082",105,"C22970",4,2011/04/30,"FAA22082","posted"
"FAA22083",105,"C22005",4,2011/04/30,"FAA22083","posted"
"FAA22084",105,"C22903",4,2011/04/30,"FAA22084","posted"
"FAA22085",105,"C47003",4,2011/04/30,"FAA22085","posted"
"FAA22087",105,"C22871",4,2011/04/30,"FAA22087","posted"
"FAA22088",105,"C24902",4,2011/04/30,"FAA22088","posted"
"FAA22089",105,"C22901",4,2011/04/30,"FAA22089","posted"
"FAA22086",105,"C22986",4,2011/04/30,"FAA22086","posted"
"FAA22116",105,"C22211",4,2011/04/30,"FAA22116","posted"
"FAA22091",105,"C22970",4,2011/04/30,"FAA22091","posted"
"FAA22090",105,"C22901",4,2011/04/30,"FAA22090","posted"
"FAA22092",105,"C22903",4,2011/04/30,"FAA22092","posted"
"FAT11577",105,"C53196",4,2011/04/30,"FAT11577","posted"
"FAA22120",105,"C44041",4,2011/04/30,"FAA22120","posted"
"FAA22123",105,"C44041",4,2011/04/30,"FAA22123","posted"
"FAA22095",105,"C22903",4,2011/04/30,"FAA22095","posted"
"FAA22096",105,"C47003",4,2011/04/30,"FAA22096","posted"
"FAA22097",105,"C62049",4,2011/04/30,"FAA22097","posted"
"FAA22117",105,"C22901",4,2011/04/30,"FAA22117","posted"
"FAA23282",105,"C22172",5,2011/05/14,"FAA23282","posted"
"FAA22041",105,"C53299",4,2011/04/29,"FAA22041","posted"
"FAT11557",105,"C53029",4,2011/04/29,"FAT11557","posted"
"FAA22042",105,"C53299",4,2011/04/29,"FAA22042","posted"
"FAA23143",105,"C22657",5,2011/05/13,"FAA23143","posted"
"FAA22142",105,"C22901",5,2011/05/02,"FAA22142","posted"
"FAT11558",105,"C53901",4,2011/04/30,"FAT11558","posted"
"FAA22048",105,"C22207",4,2011/04/30,"FAA22048","posted"
"AAA00290",105,"C22907",4,2011/04/30,"AAA00290","posted"
"FAA22047",105,"C75003",4,2011/04/30,"FAA22047","posted"
"FAT11572",105,"C53196",4,2011/04/30,"FAT11572","posted"
"FAA22049",105,"C22795",4,2011/04/30,"FAA22049","posted"
"FAT11561",105,"C53102",4,2011/04/30,"FAT11561","posted"
"FAT11564",105,"C53033",4,2011/04/30,"FAT11564","posted"
"FAA22051",105,"C22901",4,2011/04/30,"FAA22051","posted"
"FAA22050",105,"C22907",4,2011/04/30,"FAA22050","posted"
"FAA22052",105,"C75014",4,2011/04/30,"FAA22052","posted"
"FAA22054",105,"C44008",4,2011/04/30,"FAA22054","posted"
"FAT11565",105,"C53054",4,2011/04/30,"FAT11565","posted"
"FAA22053",105,"C24081",4,2011/04/30,"FAA22053","posted"
"FAA22191",105,"C86031",5,2011/05/02,"FAA22191","posted"
"FAT11566",105,"C53281",4,2011/04/30,"FAT11566","posted"
"FAA22073",105,"C75014",4,2011/04/30,"FAA22073","posted"
"FAA22056",105,"C22907",4,2011/04/30,"FAA22056","posted"
"FAA22055",105,"C75014",4,2011/04/30,"FAA22055","posted"
"FAA22075",105,"C44016",4,2011/04/30,"FAA22075","posted"
"FAT11569",105,"C53319",4,2011/04/30,"FAT11569","posted"
"FAA22098",105,"C22482",4,2011/04/30,"FAA22098","posted"
"FAA22099",105,"C82027",4,2011/04/30,"FAA22099","posted"
"FAA22126",105,"C44005",4,2011/04/30,"FAA22126","posted"
"FAA22106",105,"C24017",4,2011/04/30,"FAA22106","posted"
"FAA22124",105,"C44041",4,2011/04/30,"FAA22124","posted"
"FAA22127",105,"C44041",4,2011/04/30,"FAA22127","posted"
"FAA22108",105,"C22970",4,2011/04/30,"FAA22108","posted"
"FAA22101",105,"C22902",4,2011/04/30,"FAA22101","posted"
"FAA22102",105,"C22907",4,2011/04/30,"FAA22102","posted"
"FAA22122",105,"C44041",4,2011/04/30,"FAA22122","posted"
"FAA22017",105,"C22907",4,2011/04/29,"FAA22017","posted"
"FAA22141",105,"C22907",5,2011/05/02,"FAA22141","posted"
"FAA22167",105,"C22533",5,2011/05/02,"FAA22167","posted"
"FAA22802",105,"C22533",5,2011/05/10,"FAA22802","posted"
"FAA22143",105,"C22322",5,2011/05/02,"FAA22143","posted"
"FAT11582",105,"C53901",5,2011/05/02,"FAT11582","posted"
"FAA22144",105,"C22912",5,2011/05/02,"FAA22144","posted"
"FAA22146",105,"C22903",5,2011/05/02,"FAA22146","posted"
"FAA22193",105,"C22004",5,2011/05/02,"FAA22193","posted"
"FAA22149",105,"C22526",5,2011/05/02,"FAA22149","posted"
"FAA22325",105,"C22292",5,2011/05/03,"FAA22325","posted"
"FAA22147",105,"C22901",5,2011/05/02,"FAA22147","posted"
"FRA01725",105,"C22901",5,2011/05/02,"FRA01725","posted"
"FAA22150",105,"C22912",5,2011/05/02,"FAA22150","posted"
"FAA22163",105,"C22710",5,2011/05/02,"FAA22163","posted"
"FAA22151",105,"C22912",5,2011/05/02,"FAA22151","posted"
"FAA22152",105,"C22697",5,2011/05/02,"FAA22152","posted"
"FAA22155",105,"C22901",5,2011/05/02,"FAA22155","posted"
"FAA22154",105,"C22755",5,2011/05/02,"FAA22154","posted"
"FAA22153",105,"C22903",5,2011/05/02,"FAA22153","posted"
"FAA22157",105,"C22903",5,2011/05/02,"FAA22157","posted"
"FAA22168",105,"C22532",5,2011/05/02,"FAA22168","posted"
"FAA22158",105,"C22970",5,2011/05/02,"FAA22158","posted"
"FAA22105",105,"C22903",4,2011/04/30,"FAA22105","posted"
"FAA22109",105,"C24902",4,2011/04/30,"FAA22109","posted"
"FAA22107",105,"C22903",4,2011/04/30,"FAA22107","posted"
"FAA22113",105,"C47003",4,2011/04/30,"FAA22113","posted"
"FAA22110",105,"C22901",4,2011/04/30,"FAA22110","posted"
"FAA22114",105,"C22719",4,2011/04/30,"FAA22114","posted"
"FAA22111",105,"C22907",4,2011/04/30,"FAA22111","posted"
"FAA22115",105,"C22907",4,2011/04/30,"FAA22115","posted"
"FAA22118",105,"C22903",4,2011/04/30,"FAA22118","posted"
"FAT11579",105,"C53010",4,2011/04/30,"FAT11579","posted"
"FAA22119",105,"C24103",4,2011/04/30,"FAA22119","posted"
"FRA01724",105,"C22903",4,2011/04/30,"FRA01724","posted"
"FAA22121",105,"C22583",4,2011/04/30,"FAA22121","posted"
"FAT11580",105,"C53901",5,2011/05/02,"FAT11580","posted"
"FAA22138",105,"C22896",5,2011/05/02,"FAA22138","posted"
"FAA22194",105,"C22639",5,2011/05/02,"FAA22194","posted"
"FAA22129",105,"C22719",5,2011/05/02,"FAA22129","posted"
"FAA22136",105,"C22080",5,2011/05/02,"FAA22136","posted"
"FAA22132",105,"C24821",5,2011/05/02,"FAA22132","posted"
"FAA22221",105,"C47003",5,2011/05/02,"FAA22221","posted"
"FAA22190",105,"C22151",5,2011/05/02,"FAA22190","posted"
"FAA22214",105,"C22693",5,2011/05/02,"FAA22214","posted"
"FAA22192",105,"C22970",5,2011/05/02,"FAA22192","posted"
"FAA22195",105,"C22994",5,2011/05/02,"FAA22195","posted"
"FAA22209",105,"C22564",5,2011/05/02,"FAA22209","posted"
"FAA22226",105,"C82033",5,2011/05/02,"FAA22226","posted"
"FAA22196",105,"C22970",5,2011/05/02,"FAA22196","posted"
"FAA22352",105,"C22080",5,2011/05/04,"FAA22352","posted"
"FAA22206",105,"C22907",5,2011/05/02,"FAA22206","posted"
"FAA22197",105,"C22970",5,2011/05/02,"FAA22197","posted"
"FAA22210",105,"C22907",5,2011/05/02,"FAA22210","posted"
"FAA22202",105,"C22067",5,2011/05/02,"FAA22202","posted"
"FAA22201",105,"C24017",5,2011/05/02,"FAA22201","posted"
"FAA22203",105,"C53281",5,2011/05/02,"FAA22203","posted"
"FAA22204",105,"C22907",5,2011/05/02,"FAA22204","posted"
"AAA00291",105,"C24033",5,2011/05/02,"AAA00291","posted"
"FAA22205",105,"C22970",5,2011/05/02,"FAA22205","posted"
"FAA22207",105,"C22067",5,2011/05/02,"FAA22207","posted"
"FAA23007",105,"C22306",5,2011/05/11,"FAA23007","posted"
"FAA22159",105,"C22901",5,2011/05/02,"FAA22159","posted"
"FAA22161",105,"C22901",5,2011/05/02,"FAA22161","posted"
"FAA22160",105,"C22903",5,2011/05/02,"FAA22160","posted"
"FAT11584",105,"C53901",5,2011/05/02,"FAT11584","posted"
"FAA22162",105,"C22912",5,2011/05/02,"FAA22162","posted"
"FAT11585",105,"C53303",5,2011/05/02,"FAT11585","posted"
"FAA22419",105,"C22662",5,2011/05/04,"FAA22419","posted"
"FAT11586",105,"C53303",5,2011/05/02,"FAT11586","posted"
"FAT11587",105,"C53901",5,2011/05/02,"FAT11587","posted"
"FAA22164",105,"C22552",5,2011/05/02,"FAA22164","posted"
"FAT11590",105,"C53901",5,2011/05/02,"FAT11590","posted"
"FAA22166",105,"C24902",5,2011/05/02,"FAA22166","posted"
"FAT11589",105,"C53040",5,2011/05/02,"FAT11589","posted"
"FAA22165",105,"C22118",5,2011/05/02,"FAA22165","posted"
"FAT11591",105,"C53908",5,2011/05/02,"FAT11591","posted"
"FAA22170",105,"C24034",5,2011/05/02,"FAA22170","posted"
"FAT11592",105,"C53901",5,2011/05/02,"FAT11592","posted"
"FAT11593",105,"C53196",5,2011/05/02,"FAT11593","posted"
"FAA22173",105,"C88013",5,2011/05/02,"FAA22173","posted"
"FAA22133",105,"C24821",5,2011/05/02,"FAA22133","posted"
"FAA22131",105,"C22903",5,2011/05/02,"FAA22131","posted"
"FAT11581",105,"C53030",5,2011/05/02,"FAT11581","posted"
"FAA22140",105,"C22374",5,2011/05/02,"FAA22140","posted"
"FAA22139",105,"C22374",5,2011/05/02,"FAA22139","posted"
"FAA22134",105,"C22909",5,2011/05/02,"FAA22134","posted"
"FAA22135",105,"C22476",5,2011/05/02,"FAA22135","posted"
"FAA22137",105,"C22908",5,2011/05/02,"FAA22137","posted"
"FAA22145",105,"C22637",5,2011/05/02,"FAA22145","posted"
"FAA22270",105,"C22008",5,2011/05/03,"FAA22270","posted"
"FAA22254",105,"C22903",5,2011/05/03,"FAA22254","posted"
"FAT11613",105,"C53128",5,2011/05/03,"FAT11613","posted"
"FAT11614",105,"C53102",5,2011/05/03,"FAT11614","posted"
"FAA22671",105,"C22901",5,2011/05/07,"FAA22671","posted"
"FAA22257",105,"C22121",5,2011/05/03,"FAA22257","posted"
"FAA22255",105,"C22970",5,2011/05/03,"FAA22255","posted"
"FAT11744",105,"C53901",5,2011/05/07,"FAT11744","posted"
"FAA22259",105,"C22903",5,2011/05/03,"FAA22259","posted"
"FAA22258",105,"C22970",5,2011/05/03,"FAA22258","posted"
"FAA22265",105,"C22908",5,2011/05/03,"FAA22265","posted"
"FAT11615",105,"C53097",5,2011/05/03,"FAT11615","posted"
"FAA22432",105,"C22901",5,2011/05/04,"FAA22432","posted"
"FAA22212",105,"C22957",5,2011/05/02,"FAA22212","posted"
"FAA22211",105,"C22970",5,2011/05/02,"FAA22211","posted"
"FAA22217",105,"C22657",5,2011/05/02,"FAA22217","posted"
"FAA23008",105,"C22306",5,2011/05/11,"FAA23008","posted"
"FAA22215",105,"C94035",5,2011/05/02,"FAA22215","posted"
"FAA22219",105,"C22907",5,2011/05/02,"FAA22219","posted"
"FAA22222",105,"C22008",5,2011/05/02,"FAA22222","posted"
"AAA00292",105,"C24059",5,2011/05/02,"AAA00292","posted"
"AAA00293",105,"C24059",5,2011/05/02,"AAA00293","posted"
"AAA00294",105,"C22942",5,2011/05/02,"AAA00294","posted"
"FAA22225",105,"C22986",5,2011/05/02,"FAA22225","posted"
"FAA22224",105,"C24081",5,2011/05/02,"FAA22224","posted"
"FAA22230",105,"C22907",5,2011/05/02,"FAA22230","posted"
"FRA01726",105,"C86031",5,2011/05/02,"FRA01726","posted"
"FAA22172",105,"C22907",5,2011/05/02,"FAA22172","posted"
"FRT00450",105,"C53196",5,2011/05/02,"FRT00450","posted"
"FAA22171",105,"C22175",5,2011/05/02,"FAA22171","posted"
"FAT11595",105,"C53030",5,2011/05/02,"FAT11595","posted"
"FAT11596",105,"C53030",5,2011/05/02,"FAT11596","posted"
"FAA22176",105,"C22702",5,2011/05/02,"FAA22176","posted"
"FAA22174",105,"C22901",5,2011/05/02,"FAA22174","posted"
"FAA22175",105,"C22907",5,2011/05/02,"FAA22175","posted"
"FAT11598",105,"C53031",5,2011/05/02,"FAT11598","posted"
"FAA22177",105,"C22903",5,2011/05/02,"FAA22177","posted"
"FAA22179",105,"C22389",5,2011/05/02,"FAA22179","posted"
"FAA22180",105,"C22992",5,2011/05/02,"FAA22180","posted"
"FAT11938",105,"C53308",5,2011/05/17,"FAT11938","posted"
"FAA22178",105,"C24094",5,2011/05/02,"FAA22178","posted"
"FAA22228",105,"C22970",5,2011/05/02,"FAA22228","posted"
"FAA22227",105,"C22901",5,2011/05/02,"FAA22227","posted"
"FAA22232",105,"C86031",5,2011/05/02,"FAA22232","posted"
"FAA22229",105,"C22970",5,2011/05/02,"FAA22229","posted"
"FAA22233",105,"C22008",5,2011/05/02,"FAA22233","posted"
"FAA22231",105,"C53058",5,2011/05/02,"FAA22231","posted"
"AAA00295",105,"C82014",5,2011/05/02,"AAA00295","posted"
"FAA22234",105,"C22008",5,2011/05/02,"FAA22234","posted"
"FAT11601",105,"C53058",5,2011/05/02,"FAT11601","posted"
"AAA00296",105,"C82014",5,2011/05/02,"AAA00296","posted"
"FAT11602",105,"C53102",5,2011/05/02,"FAT11602","posted"
"AAA00297",105,"C82014",5,2011/05/02,"AAA00297","posted"
"FAT11603",105,"C53308",5,2011/05/02,"FAT11603","posted"
"FAA22235",105,"C22901",5,2011/05/02,"FAA22235","posted"
"AAA00298",105,"C82014",5,2011/05/02,"AAA00298","posted"
"AAA00299",105,"C82014",5,2011/05/02,"AAA00299","posted"
"FAA22236",105,"C22901",5,2011/05/02,"FAA22236","posted"
"FAT11605",105,"C53297",5,2011/05/02,"FAT11605","posted"
"FAT11606",105,"C22007",5,2011/05/02,"FAT11606","posted"
"FAT11607",105,"C53901",5,2011/05/02,"FAT11607","posted"
"FAA23019",105,"C22795",5,2011/05/11,"FAA23019","posted"
"FRA01727",105,"C24034",5,2011/05/03,"FRA01727","posted"
"FRA01728",105,"C22476",5,2011/05/03,"FRA01728","posted"
"FRA01729",105,"C22067",5,2011/05/03,"FRA01729","posted"
"FRA01730",105,"C22992",5,2011/05/03,"FRA01730","posted"
"FAA22238",105,"C22907",5,2011/05/03,"FAA22238","posted"
"FAA22237",105,"C22912",5,2011/05/03,"FAA22237","posted"
"FAA22241",105,"C22907",5,2011/05/03,"FAA22241","posted"
"FAT11616",105,"C53095",5,2011/05/03,"FAT11616","posted"
"FAA22260",105,"C22901",5,2011/05/03,"FAA22260","posted"
"FAT11617",105,"C53556",5,2011/05/03,"FAT11617","posted"
"FAA22261",105,"C22908",5,2011/05/03,"FAA22261","posted"
"FAA22262",105,"C22907",5,2011/05/03,"FAA22262","posted"
"FAT11700",105,"C53009",5,2011/05/06,"FAT11700","posted"
"FAA22263",105,"C22903",5,2011/05/03,"FAA22263","posted"
"FAA22266",105,"C22647",5,2011/05/03,"FAA22266","posted"
"FAA22268",105,"C22919",5,2011/05/03,"FAA22268","posted"
"FAA22269",105,"C22657",5,2011/05/03,"FAA22269","posted"
"FAA22267",105,"C22919",5,2011/05/03,"FAA22267","posted"
"FAA22275",105,"C22001",5,2011/05/03,"FAA22275","posted"
"FAA22415",105,"C86001",5,2011/05/04,"FAA22415","posted"
"FAA22271",105,"C22970",5,2011/05/03,"FAA22271","posted"
"AAA00300",105,"C22908",5,2011/05/03,"AAA00300","posted"
"FAA22274",105,"C22697",5,2011/05/03,"FAA22274","posted"
"FAA22290",105,"C82025",5,2011/05/03,"FAA22290","posted"
"FAA22281",105,"C22552",5,2011/05/03,"FAA22281","posted"
"FAA22273",105,"C24017",5,2011/05/03,"FAA22273","posted"
"FAA22277",105,"C22755",5,2011/05/03,"FAA22277","posted"
"FAA22276",105,"C22901",5,2011/05/03,"FAA22276","posted"
"FAA22294",105,"C22001",5,2011/05/03,"FAA22294","posted"
"FRA01731",105,"C53292",5,2011/05/03,"FRA01731","posted"
"FAA22278",105,"C22949",5,2011/05/03,"FAA22278","posted"
"FAA22279",105,"C22552",5,2011/05/03,"FAA22279","posted"
"FAA22284",105,"C22908",5,2011/05/03,"FAA22284","posted"
"FAT11608",105,"C53901",5,2011/05/03,"FAT11608","posted"
"FAT11609",105,"C53003",5,2011/05/03,"FAT11609","posted"
"FAA22239",105,"C22907",5,2011/05/03,"FAA22239","posted"
"FAA22244",105,"C22912",5,2011/05/03,"FAA22244","posted"
"FAA22245",105,"C22260",5,2011/05/03,"FAA22245","posted"
"FAA22243",105,"C22008",5,2011/05/03,"FAA22243","posted"
"FAA22252",105,"C22008",5,2011/05/03,"FAA22252","posted"
"FAA22246",105,"C22903",5,2011/05/03,"FAA22246","posted"
"FAA22251",105,"C22008",5,2011/05/03,"FAA22251","posted"
"FAA22247",105,"C22912",5,2011/05/03,"FAA22247","posted"
"FAA22256",105,"C75012",5,2011/05/03,"FAA22256","posted"
"FAA22272",105,"C22992",5,2011/05/03,"FAA22272","posted"
"FAT11612",105,"C53031",5,2011/05/03,"FAT11612","posted"
"FAT11675",105,"C53299",5,2011/05/05,"FAT11675","posted"
"FAA22182",105,"C95019",5,2011/05/02,"FAA22182","posted"
"FAA22183",105,"C95019",5,2011/05/02,"FAA22183","posted"
"FAA22184",105,"C22210",5,2011/05/02,"FAA22184","posted"
"FAA22189",105,"C22901",5,2011/05/02,"FAA22189","posted"
"FAA22218",105,"C22470",5,2011/05/02,"FAA22218","posted"
"FAA22188",105,"C22901",5,2011/05/02,"FAA22188","posted"
"FAA22185",105,"C22907",5,2011/05/02,"FAA22185","posted"
"FAA22187",105,"C22901",5,2011/05/02,"FAA22187","posted"
"FAA22220",105,"C47003",5,2011/05/02,"FAA22220","posted"
"FAA22200",105,"C22907",5,2011/05/02,"FAA22200","posted"
"FAA22223",105,"C47003",5,2011/05/02,"FAA22223","posted"
"FAA22208",105,"C44016",5,2011/05/02,"FAA22208","posted"
"FAA22708",105,"C22706",5,2011/05/09,"FAA22708","posted"
"FAA22327",105,"C24821",5,2011/05/03,"FAA22327","posted"
"FAA22326",105,"C24821",5,2011/05/03,"FAA22326","posted"
"FRA01732",105,"C22970",5,2011/05/03,"FRA01732","posted"
"FAA23888",105,"C22693",5,2011/05/21,"FAA23888","posted"
"FAA22328",105,"C22970",5,2011/05/03,"FAA22328","posted"
"FAA22348",105,"C24821",5,2011/05/04,"FAA22348","posted"
"AAA00301",105,"C24083",5,2011/05/03,"AAA00301","posted"
"AAA00302",105,"C22482",5,2011/05/03,"AAA00302","posted"
"FAA23889",105,"C22693",5,2011/05/21,"FAA23889","posted"
"FAA22329",105,"C22907",5,2011/05/03,"FAA22329","posted"
"FAA22773",105,"C22224",5,2011/05/09,"FAA22773","posted"
"FAA22337",105,"C22657",5,2011/05/03,"FAA22337","posted"
"FAA22331",105,"C22028",5,2011/05/03,"FAA22331","posted"
"FAA22330",105,"C24902",5,2011/05/03,"FAA22330","posted"
"FAA22333",105,"C22907",5,2011/05/03,"FAA22333","posted"
"FAA22335",105,"C44016",5,2011/05/03,"FAA22335","posted"
"FAA22334",105,"C22970",5,2011/05/03,"FAA22334","posted"
"FAA22332",105,"C22907",5,2011/05/03,"FAA22332","posted"
"FRA01733",105,"C22008",5,2011/05/03,"FRA01733","posted"
"FRA01734",105,"C22207",5,2011/05/03,"FRA01734","posted"
"FAA22336",105,"C24100",5,2011/05/03,"FAA22336","posted"
"FAA22287",105,"C75003",5,2011/05/03,"FAA22287","posted"
"FAA22283",105,"C22907",5,2011/05/03,"FAA22283","posted"
"FAA22660",105,"C22949",5,2011/05/07,"FAA22660","posted"
"FAA22286",105,"C22710",5,2011/05/03,"FAA22286","posted"
"FAT11758",105,"C53901",5,2011/05/09,"FAT11758","posted"
"FAA22285",105,"C24081",5,2011/05/03,"FAA22285","posted"
"FAA22288",105,"C22907",5,2011/05/03,"FAA22288","posted"
"FAA22292",105,"C75003",5,2011/05/03,"FAA22292","posted"
"FAA22291",105,"C22552",5,2011/05/03,"FAA22291","posted"
"FAA22293",105,"C22912",5,2011/05/03,"FAA22293","posted"
"FAA22296",105,"C22903",5,2011/05/03,"FAA22296","posted"
"FAA22297",105,"C75007",5,2011/05/03,"FAA22297","posted"
"FAA22298",105,"C75007",5,2011/05/03,"FAA22298","posted"
"FAA22309",105,"C22901",5,2011/05/03,"FAA22309","posted"
"FAA22299",105,"C22657",5,2011/05/03,"FAA22299","posted"
"FAA22312",105,"C22903",5,2011/05/03,"FAA22312","posted"
"FAA22300",105,"C24017",5,2011/05/03,"FAA22300","posted"
"FAA22301",105,"C22697",5,2011/05/03,"FAA22301","posted"
"FAA22303",105,"C22688",5,2011/05/03,"FAA22303","posted"
"FAA22302",105,"C22901",5,2011/05/03,"FAA22302","posted"
"FAA22304",105,"C24902",5,2011/05/03,"FAA22304","posted"
"FAA22305",105,"C22907",5,2011/05/03,"FAA22305","posted"
"FAA22343",105,"C22394",5,2011/05/03,"FAA22343","posted"
"FAA22313",105,"C22912",5,2011/05/03,"FAA22313","posted"
"FAA22306",105,"C22901",5,2011/05/03,"FAA22306","posted"
"FAT11618",105,"C53299",5,2011/05/03,"FAT11618","posted"
"FAA22315",105,"C24103",5,2011/05/03,"FAA22315","posted"
"FAA22307",105,"C22211",5,2011/05/03,"FAA22307","posted"
"FAA22308",105,"C22901",5,2011/05/03,"FAA22308","posted"
"FAT11619",105,"C53299",5,2011/05/03,"FAT11619","posted"
"FAT11620",105,"C53299",5,2011/05/03,"FAT11620","posted"
"FAA22430",105,"C22901",5,2011/05/04,"FAA22430","posted"
"FAA22310",105,"C22912",5,2011/05/03,"FAA22310","posted"
"FAT11621",105,"C53050",5,2011/05/03,"FAT11621","posted"
